 convergence of q_dag integral
 For T =    200.00000000000000     
   7050.0       98   0.23649    
   7050.0      102   0.23649    
   7050.0      106   0.23649    
   7050.0      110   0.23649    
   7050.0      114   0.23649    
   7050.0      118   0.23649    
   7050.0      122   0.23649    
   7050.0      126   0.23649    
   7050.0      130   0.23649    
   7050.0      134   0.23649    
   7050.0      138   0.23649    
   7100.0        2   0.23649    
   7100.0        6   0.23649    
   7100.0       10   0.23649    
   7100.0       14   0.23649    
   7100.0       18   0.23649    
   7100.0       22   0.23649    
   7100.0       26   0.23649    
   7100.0       30   0.23649    
   7100.0       34   0.23649    
   7100.0       38   0.23649    
   7100.0       42   0.23649    
   7100.0       46   0.23649    
   7100.0       50   0.23649    
   7100.0       54   0.23649    
   7100.0       58   0.23649    
   7100.0       62   0.23649    
   7100.0       66   0.23649    
   7100.0       70   0.23649    
   7100.0       74   0.23649    
   7100.0       78   0.23649    
   7100.0       82   0.23649    
   7100.0       86   0.23649    
   7100.0       90   0.23649    
   7100.0       94   0.23649    
   7100.0       98   0.23649    
   7100.0      102   0.23649    
   7100.0      106   0.23649    
   7100.0      110   0.23649    
   7100.0      114   0.23649    
   7100.0      118   0.23649    
   7100.0      122   0.23649    
   7100.0      126   0.23649    
   7100.0      130   0.23649    
   7100.0      134   0.23649    
   7100.0      138   0.23649    
   7150.0        2   0.23649    
   7150.0        6   0.23649    
   7150.0       10   0.23649    
   7150.0       14   0.23649    
   7150.0       18   0.23649    
   7150.0       22   0.23649    
   7150.0       26   0.23649    
   7150.0       30   0.23649    
   7150.0       34   0.23649    
   7150.0       38   0.23649    
   7150.0       42   0.23649    
   7150.0       46   0.23649    
   7150.0       50   0.23649    
   7150.0       54   0.23649    
   7150.0       58   0.23649    
   7150.0       62   0.23649    
   7150.0       66   0.23649    
   7150.0       70   0.23649    
   7150.0       74   0.23649    
   7150.0       78   0.23649    
   7150.0       82   0.23649    
   7150.0       86   0.23649    
   7150.0       90   0.23649    
   7150.0       94   0.23649    
   7150.0       98   0.23649    
   7150.0      102   0.23649    
   7150.0      106   0.23649    
   7150.0      110   0.23649    
   7150.0      114   0.23649    
   7150.0      118   0.23649    
   7150.0      122   0.23649    
   7150.0      126   0.23649    
   7150.0      130   0.23649    
   7150.0      134   0.23649    
   7150.0      138   0.23649    
   7200.0        2   0.23649    
   7200.0        6   0.23649    
   7200.0       10   0.23649    
   7200.0       14   0.23649    
   7200.0       18   0.23649    
   7200.0       22   0.23649    
   7200.0       26   0.23649    
   7200.0       30   0.23649    
   7200.0       34   0.23649    
   7200.0       38   0.23649    
   7200.0       42   0.23649    
   7200.0       46   0.23649    
   7200.0       50   0.23649    
   7200.0       54   0.23649    
   7200.0       58   0.23649    
   7200.0       62   0.23649    
   7200.0       66   0.23649    
   7200.0       70   0.23649    
   7200.0       74   0.23649    
   7200.0       78   0.23649    
   7200.0       82   0.23649    
   7200.0       86   0.23649    
   7200.0       90   0.23649    
   7200.0       94   0.23649    
   7200.0       98   0.23649    
   7200.0      102   0.23649    
   7200.0      106   0.23649    
   7200.0      110   0.23649    
   7200.0      114   0.23649    
   7200.0      118   0.23649    
   7200.0      122   0.23649    
   7200.0      126   0.23649    
   7200.0      130   0.23649    
   7200.0      134   0.23649    
   7200.0      138   0.23649    
   7250.0        2   0.23649    
   7250.0        6   0.23649    
   7250.0       10   0.23649    
   7250.0       14   0.23649    
   7250.0       18   0.23649    
   7250.0       22   0.23649    
   7250.0       26   0.23649    
   7250.0       30   0.23649    
   7250.0       34   0.23649    
   7250.0       38   0.23649    
   7250.0       42   0.23649    
   7250.0       46   0.23649    
   7250.0       50   0.23649    
   7250.0       54   0.23649    
   7250.0       58   0.23649    
   7250.0       62   0.23649    
   7250.0       66   0.23649    
   7250.0       70   0.23649    
   7250.0       74   0.23649    
   7250.0       78   0.23649    
   7250.0       82   0.23649    
   7250.0       86   0.23649    
   7250.0       90   0.23649    
   7250.0       94   0.23649    
   7250.0       98   0.23649    
   7250.0      102   0.23649    
   7250.0      106   0.23649    
   7250.0      110   0.23649    
   7250.0      114   0.23649    
   7250.0      118   0.23649    
   7250.0      122   0.23649    
   7250.0      126   0.23649    
   7250.0      130   0.23649    
   7250.0      134   0.23649    
   7250.0      138   0.23649    
   7300.0        2   0.23649    
   7300.0        6   0.23649    
   7300.0       10   0.23649    
   7300.0       14   0.23649    
   7300.0       18   0.23649    
   7300.0       22   0.23649    
   7300.0       26   0.23649    
   7300.0       30   0.23649    
   7300.0       34   0.23649    
   7300.0       38   0.23649    
   7300.0       42   0.23649    
   7300.0       46   0.23649    
   7300.0       50   0.23649    
   7300.0       54   0.23649    
   7300.0       58   0.23649    
   7300.0       62   0.23649    
   7300.0       66   0.23649    
   7300.0       70   0.23649    
   7300.0       74   0.23649    
   7300.0       78   0.23649    
   7300.0       82   0.23649    
   7300.0       86   0.23649    
   7300.0       90   0.23649    
   7300.0       94   0.23649    
   7300.0       98   0.23649    
   7300.0      102   0.23649    
   7300.0      106   0.23649    
   7300.0      110   0.23649    
   7300.0      114   0.23649    
   7300.0      118   0.23649    
   7300.0      122   0.23649    
   7300.0      126   0.23649    
   7300.0      130   0.23649    
   7300.0      134   0.23649    
   7300.0      138   0.23649    
   7350.0        2   0.23649    
   7350.0        6   0.23649    
   7350.0       10   0.23649    
   7350.0       14   0.23649    
   7350.0       18   0.23649    
   7350.0       22   0.23649    
   7350.0       26   0.23649    
   7350.0       30   0.23649    
   7350.0       34   0.23649    
   7350.0       38   0.23649    
   7350.0       42   0.23649    
   7350.0       46   0.23649    
   7350.0       50   0.23649    
   7350.0       54   0.23649    
   7350.0       58   0.23649    
   7350.0       62   0.23649    
   7350.0       66   0.23649    
   7350.0       70   0.23649    
   7350.0       74   0.23649    
   7350.0       78   0.23649    
   7350.0       82   0.23649    
   7350.0       86   0.23649    
   7350.0       90   0.23649    
   7350.0       94   0.23649    
   7350.0       98   0.23649    
   7350.0      102   0.23649    
   7350.0      106   0.23649    
   7350.0      110   0.23649    
   7350.0      114   0.23649    
   7350.0      118   0.23649    
   7350.0      122   0.23649    
   7350.0      126   0.23649    
   7350.0      130   0.23649    
   7350.0      134   0.23649    
   7350.0      138   0.23649    
   7400.0        2   0.23649    
   7400.0        6   0.23649    
   7400.0       10   0.23649    
   7400.0       14   0.23649    
   7400.0       18   0.23649    
   7400.0       22   0.23649    
   7400.0       26   0.23649    
   7400.0       30   0.23649    
   7400.0       34   0.23649    
   7400.0       38   0.23649    
   7400.0       42   0.23649    
   7400.0       46   0.23649    
   7400.0       50   0.23649    
   7400.0       54   0.23649    
   7400.0       58   0.23649    
   7400.0       62   0.23649    
   7400.0       66   0.23649    
   7400.0       70   0.23649    
   7400.0       74   0.23649    
   7400.0       78   0.23649    
   7400.0       82   0.23649    
   7400.0       86   0.23649    
   7400.0       90   0.23649    
   7400.0       94   0.23649    
   7400.0       98   0.23649    
   7400.0      102   0.23649    
   7400.0      106   0.23649    
   7400.0      110   0.23649    
   7400.0      114   0.23649    
   7400.0      118   0.23649    
   7400.0      122   0.23649    
   7400.0      126   0.23649    
   7400.0      130   0.23649    
   7400.0      134   0.23649    
   7400.0      138   0.23649    
   7450.0        2   0.23649    
   7450.0        6   0.23649    
   7450.0       10   0.23649    
   7450.0       14   0.23649    
   7450.0       18   0.23649    
   7450.0       22   0.23649    
   7450.0       26   0.23649    
   7450.0       30   0.23649    
   7450.0       34   0.23649    
   7450.0       38   0.23649    
   7450.0       42   0.23649    
   7450.0       46   0.23649    
   7450.0       50   0.23649    
   7450.0       54   0.23649    
   7450.0       58   0.23649    
   7450.0       62   0.23649    
   7450.0       66   0.23649    
   7450.0       70   0.23649    
   7450.0       74   0.23649    
   7450.0       78   0.23649    
   7450.0       82   0.23649    
   7450.0       86   0.23649    
   7450.0       90   0.23649    
   7450.0       94   0.23649    
   7450.0       98   0.23649    
   7450.0      102   0.23649    
   7450.0      106   0.23649    
   7450.0      110   0.23649    
   7450.0      114   0.23649    
   7450.0      118   0.23649    
   7450.0      122   0.23649    
   7450.0      126   0.23649    
   7450.0      130   0.23649    
   7450.0      134   0.23649    
   7450.0      138   0.23649    
   7500.0        2   0.23649    
   7500.0        6   0.23649    
   7500.0       10   0.23649    
   7500.0       14   0.23649    
   7500.0       18   0.23649    
   7500.0       22   0.23649    
   7500.0       26   0.23649    
   7500.0       30   0.23649    
   7500.0       34   0.23649    
   7500.0       38   0.23649    
   7500.0       42   0.23649    
   7500.0       46   0.23649    
   7500.0       50   0.23649    
   7500.0       54   0.23649    
   7500.0       58   0.23649    
   7500.0       62   0.23649    
   7500.0       66   0.23649    
   7500.0       70   0.23649    
   7500.0       74   0.23649    
   7500.0       78   0.23649    
   7500.0       82   0.23649    
   7500.0       86   0.23649    
   7500.0       90   0.23649    
   7500.0       94   0.23649    
   7500.0       98   0.23649    
   7500.0      102   0.23649    
   7500.0      106   0.23649    
   7500.0      110   0.23649    
   7500.0      114   0.23649    
   7500.0      118   0.23649    
   7500.0      122   0.23649    
   7500.0      126   0.23649    
   7500.0      130   0.23649    
   7500.0      134   0.23649    
   7500.0      138   0.23649    
   7550.0        2   0.23649    
   7550.0        6   0.23649    
   7550.0       10   0.23649    
   7550.0       14   0.23649    
   7550.0       18   0.23649    
   7550.0       22   0.23649    
   7550.0       26   0.23649    
   7550.0       30   0.23649    
   7550.0       34   0.23649    
   7550.0       38   0.23649    
   7550.0       42   0.23649    
   7550.0       46   0.23649    
   7550.0       50   0.23649    
   7550.0       54   0.23649    
   7550.0       58   0.23649    
   7550.0       62   0.23649    
   7550.0       66   0.23649    
   7550.0       70   0.23649    
   7550.0       74   0.23649    
   7550.0       78   0.23649    
   7550.0       82   0.23649    
   7550.0       86   0.23649    
   7550.0       90   0.23649    
   7550.0       94   0.23649    
   7550.0       98   0.23649    
   7550.0      102   0.23649    
   7550.0      106   0.23649    
   7550.0      110   0.23649    
   7550.0      114   0.23649    
   7550.0      118   0.23649    
   7550.0      122   0.23649    
   7550.0      126   0.23649    
   7550.0      130   0.23649    
   7550.0      134   0.23649    
   7550.0      138   0.23649    
   7600.0        2   0.23649    
   7600.0        6   0.23649    
   7600.0       10   0.23649    
   7600.0       14   0.23649    
   7600.0       18   0.23649    
